status;source_name;source_version;run_stage;ticks_seen;days_initialized;reference_unusable_days;ambiguous_days;entry_signals;trades_opened;trades_closed;stop_exits;donchian_exits;stop_and_donchian_exits;test_end_exits;invalid_price;invalid_risk;risk_fallbacks;pnl_fallbacks;risk_calc_failures;pnl_calc_failures;path_calc_failures;csv_trade_rows;path_rows;symbol;timeframe;asset_class;commission_rule;swap_mode;fatal_status;trades_name;stats_name;trades_csv_fullpath;stats_csv_fullpath
PROGRESS;D045_D1_Donchian20_10_TickPath_M15_v1_00.mq5;1.00;RUN;2250000;34;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;EURUSD;PERIOD_M15;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;;D045_V100_RUN_EURUSD_TRADES.csv;D045_V100_RUN_EURUSD_STATS.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_TRADES.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_STATS.csv
PROGRESS;D045_D1_Donchian20_10_TickPath_M15_v1_00.mq5;1.00;RUN;2500000;38;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;EURUSD;PERIOD_M15;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;;D045_V100_RUN_EURUSD_TRADES.csv;D045_V100_RUN_EURUSD_STATS.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_TRADES.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_STATS.csv
PROGRESS;D045_D1_Donchian20_10_TickPath_M15_v1_00.mq5;1.00;RUN;2750000;42;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;EURUSD;PERIOD_M15;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;;D045_V100_RUN_EURUSD_TRADES.csv;D045_V100_RUN_EURUSD_STATS.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_TRADES.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_STATS.csv
PROGRESS;D045_D1_Donchian20_10_TickPath_M15_v1_00.mq5;1.00;RUN;3000000;46;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;EURUSD;PERIOD_M15;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;;D045_V100_RUN_EURUSD_TRADES.csv;D045_V100_RUN_EURUSD_STATS.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_TRADES.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_STATS.csv
PROGRESS;D045_D1_Donchian20_10_TickPath_M15_v1_00.mq5;1.00;RUN;3250000;49;0;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;1;1;EURUSD;PERIOD_M15;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;;D045_V100_RUN_EURUSD_TRADES.csv;D045_V100_RUN_EURUSD_STATS.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_TRADES.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_STATS.csv
PROGRESS;D045_D1_Donchian20_10_TickPath_M15_v1_00.mq5;1.00;RUN;3500000;53;0;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;1;1;EURUSD;PERIOD_M15;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;;D045_V100_RUN_EURUSD_TRADES.csv;D045_V100_RUN_EURUSD_STATS.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_TRADES.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_STATS.csv
PROGRESS;D045_D1_Donchian20_10_TickPath_M15_v1_00.mq5;1.00;RUN;3750000;57;0;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0;2;2;EURUSD;PERIOD_M15;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;;D045_V100_RUN_EURUSD_TRADES.csv;D045_V100_RUN_EURUSD_STATS.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_TRADES.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_STATS.csv
PROGRESS;D045_D1_Donchian20_10_TickPath_M15_v1_00.mq5;1.00;RUN;4000000;61;0;0;2;2;2;0;2;0;0;0;0;0;0;0;0;0;2;2;EURUSD;PERIOD_M15;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;;D045_V100_RUN_EURUSD_TRADES.csv;D045_V100_RUN_EURUSD_STATS.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_TRADES.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_STATS.csv
PROGRESS;D045_D1_Donchian20_10_TickPath_M15_v1_00.mq5;1.00;RUN;4250000;65;0;0;3;3;2;0;2;0;0;0;0;0;0;0;0;0;2;2;EURUSD;PERIOD_M15;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;;D045_V100_RUN_EURUSD_TRADES.csv;D045_V100_RUN_EURUSD_STATS.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_TRADES.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_STATS.csv
PROGRESS;D045_D1_Donchian20_10_TickPath_M15_v1_00.mq5;1.00;RUN;4500000;69;0;0;3;3;2;0;2;0;0;0;0;0;0;0;0;0;2;2;EURUSD;PERIOD_M15;FOREX;USD5_PER_LOT_PER_SIDE;EXCLUDED_REQUIRE_SEPARATE_STRESS;;D045_V100_RUN_EURUSD_TRADES.csv;D045_V100_RUN_EURUSD_STATS.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_TRADES.csv;C:\Users\<REDACTED>\AppData\Roaming\MetaQuotes\Terminal\Common\Files\D045_V100_RUN_EURUSD_STATS.csv
